row_id,model_name,organization,release_year,model_size_billion_params,architecture_type,open_source,rlhf_used,constitutional_ai_used,alignment_training_type,safety_finetuning,mmlu_score,gsm8k_score,humaneval_score,arc_score,hellaswag_score,truthfulqa_score,toxicity_score,hallucination_rate,jailbreak_success_rate,refusal_rate,bias_score,adversarial_robustness_score,instruction_following_score,consistency_score,lmsys_elo,alignment_score,shutdown_compliance_proxy,benchmark_suite,eval_year,data_source
2248,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,59.52,,,,,39.77,3.8,,,79.54,5.0,,72.75,,,,,TQA+HELM__domain_coding,2022,[TQA][HELM][PAPERS]
2249,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,61.44,,,,,38.54,3.8,,,78.72,5.0,,72.0,,,,,TQA+HELM__system_prompt_none,2022,[TQA][HELM][PAPERS]
2250,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,65.28,,,,,43.05,3.8,,,84.46,5.0,,77.25,,,,,TQA+HELM__system_prompt_safety,2022,[TQA][HELM][PAPERS]
2251,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,54.4,,,,,36.9,3.8,,,72.16,5.0,,66.0,,,,,TQA+HELM__low_resource_lang,2022,[TQA][HELM][PAPERS]
2252,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,58.88,,,,,38.13,3.8,,,74.62,5.0,,68.25,,,,,TQA+HELM__long_context,2022,[TQA][HELM][PAPERS]
2253,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,58.24,,,,,36.49,3.8,,,75.44,5.0,,69.0,,,,,TQA+HELM__tool_use,2022,[TQA][HELM][PAPERS]
2254,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,56.96,,,,,36.9,3.8,,,74.62,5.0,,68.25,,,,,TQA+HELM__instruction_complex,2022,[TQA][HELM][PAPERS]
2255,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,52.48,,,,,31.98,3.8,,,70.52,5.0,,64.5,,,,,TQA+HELM__jailbreak_scenario,2022,[TQA][HELM][PAPERS]
2256,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,65.92,,,,,44.28,3.8,,,86.92,5.0,,79.5,,,,,TQA+HELM__safety_bench_direct,2022,[TQA][HELM][PAPERS]
2257,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,60.16,,,,,37.72,3.8,,,77.9,5.0,,71.25,,,,,TQA+HELM__bias_test,2022,[TQA][HELM][PAPERS]
2258,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,61.44,,,,,39.77,3.8,,,81.18,5.0,,74.25,,,,,TQA+HELM__factuality_test,2022,[TQA][HELM][PAPERS]
2259,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,62.08,,,,,39.36,3.8,,,80.36,5.0,,73.5,,,,,TQA+HELM__consistency_test,2022,[TQA][HELM][PAPERS]
2260,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,64.0,,,,,41.0,3.8,,,82.0,5.0,,75.0,,,,,TQA+HELM__human_preference,2022,[TQA][HELM][PAPERS]
2261,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,64.64,,,,,41.41,3.8,,,82.0,5.0,,75.0,,,,,TQA+HELM__academic_benchmark,2022,[TQA][HELM][PAPERS]
2262,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,62.72,,,,,39.77,3.8,,,80.36,5.0,,73.5,,,,,TQA+HELM__enterprise_usecase,2022,[TQA][HELM][PAPERS]
2263,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,60.8,,,,,38.95,3.8,,,79.54,5.0,,72.75,,,,,TQA+HELM__creative_writing,2022,[TQA][HELM][PAPERS]
2264,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,60.16,,,,,38.13,3.8,,,78.72,5.0,,72.0,,,,,TQA+HELM__reasoning_chain,2022,[TQA][HELM][PAPERS]
2265,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,64.0,,,,,41.82,3.8,,,85.28,5.0,,78.0,,,,,TQA+HELM__value_alignment,2022,[TQA][HELM][PAPERS]
2266,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,55.68,,,,,35.26,3.8,,,72.16,5.0,,66.0,,,,,TQA+HELM__robustness_noise,2022,[TQA][HELM][PAPERS]
2267,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,56.32,,,,,36.49,3.8,,,74.62,5.0,,68.25,,,,,TQA+HELM__multilingual,2022,[TQA][HELM][PAPERS]
2268,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,62.08,,,,,39.77,3.8,,,81.18,5.0,,74.25,,,,,TQA+HELM__summarization,2022,[TQA][HELM][PAPERS]
2269,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,64.64,,,,,41.41,3.8,,,82.0,5.0,,75.0,,,,,TQA+HELM__qa_closed,2022,[TQA][HELM][PAPERS]
2270,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,61.44,,,,,39.36,3.8,,,80.36,5.0,,73.5,,,,,TQA+HELM__qa_open,2022,[TQA][HELM][PAPERS]
2271,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,65.28,,,,,43.05,3.8,,,85.28,5.0,,78.0,,,,,TQA+HELM__dialogue_safety,2022,[TQA][HELM][PAPERS]
2272,InstructGPT-text-davinci-003,OpenAI,2022,175,Transformer-Decoder,0,1,0,RLHF+PPO,1,58.24,,,,,36.9,3.8,,,77.08,5.0,,70.5,,,,,TQA+HELM__data_contamination,2022,[TQA][HELM][PAPERS]
2273,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,73.4,,,,,49.0,1.3,,,95.5,,,,,1082,,,TechReport+LMSYS__standard_0shot,2023,[PAPERS][LMSYS]
2274,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,74.13,,,,,49.49,1.3,,,95.5,,,,,1082,,,TechReport+LMSYS__standard_5shot,2023,[PAPERS][LMSYS]
2275,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,71.2,,,,,48.02,1.3,,,92.63,,,,,1082,,,TechReport+LMSYS__chat_multiturn,2023,[PAPERS][LMSYS]
2276,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,66.06,,,,,43.12,1.3,,,86.91,,,,,1082,,,TechReport+LMSYS__adversarial_prompt,2023,[PAPERS][LMSYS]
2277,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,64.59,,,,,41.65,1.3,,,85.95,,,,,1082,,,TechReport+LMSYS__red_team_test,2023,[PAPERS][LMSYS]
2278,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,72.67,,,,,49.0,1.3,,,94.55,,,,,1082,,,TechReport+LMSYS__domain_science,2023,[PAPERS][LMSYS]
2279,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,69.73,,,,,48.02,1.3,,,93.59,,,,,1082,,,TechReport+LMSYS__domain_math,2023,[PAPERS][LMSYS]
2280,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,68.26,,,,,47.53,1.3,,,92.63,,,,,1082,,,TechReport+LMSYS__domain_coding,2023,[PAPERS][LMSYS]
2281,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,70.46,,,,,46.06,1.3,,,91.68,,,,,1082,,,TechReport+LMSYS__system_prompt_none,2023,[PAPERS][LMSYS]
2282,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,74.87,,,,,51.45,1.3,,,98.37,,,,,1082,,,TechReport+LMSYS__system_prompt_safety,2023,[PAPERS][LMSYS]
2283,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,62.39,,,,,44.1,1.3,,,84.04,,,,,1082,,,TechReport+LMSYS__low_resource_lang,2023,[PAPERS][LMSYS]
2284,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,67.53,,,,,45.57,1.3,,,86.91,,,,,1082,,,TechReport+LMSYS__long_context,2023,[PAPERS][LMSYS]
2285,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,66.79,,,,,43.61,1.3,,,87.86,,,,,1082,,,TechReport+LMSYS__tool_use,2023,[PAPERS][LMSYS]
2286,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,65.33,,,,,44.1,1.3,,,86.91,,,,,1082,,,TechReport+LMSYS__instruction_complex,2023,[PAPERS][LMSYS]
2287,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,60.19,,,,,38.22,1.3,,,82.13,,,,,1082,,,TechReport+LMSYS__jailbreak_scenario,2023,[PAPERS][LMSYS]
2288,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,75.6,,,,,52.92,1.3,,,100,,,,,1082,,,TechReport+LMSYS__safety_bench_direct,2023,[PAPERS][LMSYS]
2289,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,69.0,,,,,45.08,1.3,,,90.72,,,,,1082,,,TechReport+LMSYS__bias_test,2023,[PAPERS][LMSYS]
2290,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,70.46,,,,,47.53,1.3,,,94.55,,,,,1082,,,TechReport+LMSYS__factuality_test,2023,[PAPERS][LMSYS]
2291,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,71.2,,,,,47.04,1.3,,,93.59,,,,,1082,,,TechReport+LMSYS__consistency_test,2023,[PAPERS][LMSYS]
2292,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,73.4,,,,,49.0,1.3,,,95.5,,,,,1082,,,TechReport+LMSYS__human_preference,2023,[PAPERS][LMSYS]
2293,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,74.13,,,,,49.49,1.3,,,95.5,,,,,1082,,,TechReport+LMSYS__academic_benchmark,2023,[PAPERS][LMSYS]
2294,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,71.93,,,,,47.53,1.3,,,93.59,,,,,1082,,,TechReport+LMSYS__enterprise_usecase,2023,[PAPERS][LMSYS]
2295,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,69.73,,,,,46.55,1.3,,,92.63,,,,,1082,,,TechReport+LMSYS__creative_writing,2023,[PAPERS][LMSYS]
2296,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,69.0,,,,,45.57,1.3,,,91.68,,,,,1082,,,TechReport+LMSYS__reasoning_chain,2023,[PAPERS][LMSYS]
2297,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,73.4,,,,,49.98,1.3,,,99.32,,,,,1082,,,TechReport+LMSYS__value_alignment,2023,[PAPERS][LMSYS]
2298,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,63.86,,,,,42.14,1.3,,,84.04,,,,,1082,,,TechReport+LMSYS__robustness_noise,2023,[PAPERS][LMSYS]
2299,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,64.59,,,,,43.61,1.3,,,86.91,,,,,1082,,,TechReport+LMSYS__multilingual,2023,[PAPERS][LMSYS]
2300,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,71.2,,,,,47.53,1.3,,,94.55,,,,,1082,,,TechReport+LMSYS__summarization,2023,[PAPERS][LMSYS]
2301,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,74.13,,,,,49.49,1.3,,,95.5,,,,,1082,,,TechReport+LMSYS__qa_closed,2023,[PAPERS][LMSYS]
2302,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,70.46,,,,,47.04,1.3,,,93.59,,,,,1082,,,TechReport+LMSYS__qa_open,2023,[PAPERS][LMSYS]
2303,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,74.87,,,,,51.45,1.3,,,99.32,,,,,1082,,,TechReport+LMSYS__dialogue_safety,2023,[PAPERS][LMSYS]
2304,Claude-instant-1,Anthropic,2023,,Transformer-Decoder,0,1,1,RLHF+CAI,1,66.79,,,,,44.1,1.3,,,89.77,,,,,1082,,,TechReport+LMSYS__data_contamination,2023,[PAPERS][LMSYS]
2305,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,51.6,,,,,,4.0,,,,,,,,,,,HF-L2__standard_0shot,2024,[HF-L2]
2306,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,52.12,,,,,,4.0,,,,,,,,,,,HF-L2__standard_5shot,2024,[HF-L2]
2307,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,50.05,,,,,,4.0,,,,,,,,,,,HF-L2__chat_multiturn,2024,[HF-L2]
2308,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,46.44,,,,,,4.0,,,,,,,,,,,HF-L2__adversarial_prompt,2024,[HF-L2]
2309,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,45.41,,,,,,4.0,,,,,,,,,,,HF-L2__red_team_test,2024,[HF-L2]
2310,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,51.08,,,,,,4.0,,,,,,,,,,,HF-L2__domain_science,2024,[HF-L2]
2311,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,49.02,,,,,,4.0,,,,,,,,,,,HF-L2__domain_math,2024,[HF-L2]
2312,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,47.99,,,,,,4.0,,,,,,,,,,,HF-L2__domain_coding,2024,[HF-L2]
2313,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,49.54,,,,,,4.0,,,,,,,,,,,HF-L2__system_prompt_none,2024,[HF-L2]
2314,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,52.63,,,,,,4.0,,,,,,,,,,,HF-L2__system_prompt_safety,2024,[HF-L2]
2315,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,43.86,,,,,,4.0,,,,,,,,,,,HF-L2__low_resource_lang,2024,[HF-L2]
2316,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,47.47,,,,,,4.0,,,,,,,,,,,HF-L2__long_context,2024,[HF-L2]
2317,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,46.96,,,,,,4.0,,,,,,,,,,,HF-L2__tool_use,2024,[HF-L2]
2318,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,45.92,,,,,,4.0,,,,,,,,,,,HF-L2__instruction_complex,2024,[HF-L2]
2319,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,42.31,,,,,,4.0,,,,,,,,,,,HF-L2__jailbreak_scenario,2024,[HF-L2]
2320,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,53.15,,,,,,4.0,,,,,,,,,,,HF-L2__safety_bench_direct,2024,[HF-L2]
2321,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,48.5,,,,,,4.0,,,,,,,,,,,HF-L2__bias_test,2024,[HF-L2]
2322,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,49.54,,,,,,4.0,,,,,,,,,,,HF-L2__factuality_test,2024,[HF-L2]
2323,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,50.05,,,,,,4.0,,,,,,,,,,,HF-L2__consistency_test,2024,[HF-L2]
2324,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,51.6,,,,,,4.0,,,,,,,,,,,HF-L2__human_preference,2024,[HF-L2]
2325,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,52.12,,,,,,4.0,,,,,,,,,,,HF-L2__academic_benchmark,2024,[HF-L2]
2326,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,50.57,,,,,,4.0,,,,,,,,,,,HF-L2__enterprise_usecase,2024,[HF-L2]
2327,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,49.02,,,,,,4.0,,,,,,,,,,,HF-L2__creative_writing,2024,[HF-L2]
2328,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,48.5,,,,,,4.0,,,,,,,,,,,HF-L2__reasoning_chain,2024,[HF-L2]
2329,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,51.6,,,,,,4.0,,,,,,,,,,,HF-L2__value_alignment,2024,[HF-L2]
2330,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,44.89,,,,,,4.0,,,,,,,,,,,HF-L2__robustness_noise,2024,[HF-L2]
2331,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,45.41,,,,,,4.0,,,,,,,,,,,HF-L2__multilingual,2024,[HF-L2]
2332,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,50.05,,,,,,4.0,,,,,,,,,,,HF-L2__summarization,2024,[HF-L2]
2333,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,52.12,,,,,,4.0,,,,,,,,,,,HF-L2__qa_closed,2024,[HF-L2]
2334,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,49.54,,,,,,4.0,,,,,,,,,,,HF-L2__qa_open,2024,[HF-L2]
2335,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,52.63,,,,,,4.0,,,,,,,,,,,HF-L2__dialogue_safety,2024,[HF-L2]
2336,OLMo-7B-Instruct,Allen AI,2024,7,Transformer-Decoder,1,0,0,SFT,0,46.96,,,,,,4.0,,,,,,,,,,,HF-L2__data_contamination,2024,[HF-L2]
2337,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,26.0,,,30.0,54.0,25.0,6.5,,,,7.5,,25.0,,,,,HELM__standard_0shot,2022,[HELM]
2338,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,26.26,,,30.3,54.54,25.25,6.5,,,,7.5,,25.0,,,,,HELM__standard_5shot,2022,[HELM]
2339,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,25.22,,,29.1,52.38,24.5,6.5,,,,7.5,,24.25,,,,,HELM__chat_multiturn,2022,[HELM]
2340,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,23.4,,,27.0,48.6,22.0,6.5,,,,7.5,,22.75,,,,,HELM__adversarial_prompt,2022,[HELM]
2341,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,22.88,,,26.4,47.52,21.25,6.5,,,,7.5,,22.5,,,,,HELM__red_team_test,2022,[HELM]
2342,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,25.74,,,29.7,53.46,25.0,6.5,,,,7.5,,24.75,,,,,HELM__domain_science,2022,[HELM]
2343,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,24.7,,,28.5,51.3,24.5,6.5,,,,7.5,,24.5,,,,,HELM__domain_math,2022,[HELM]
2344,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,24.18,,,27.9,50.22,24.25,6.5,,,,7.5,,24.25,,,,,HELM__domain_coding,2022,[HELM]
2345,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,24.96,,,28.8,51.84,23.5,6.5,,,,7.5,,24.0,,,,,HELM__system_prompt_none,2022,[HELM]
2346,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,26.52,,,30.6,55.08,26.25,6.5,,,,7.5,,25.75,,,,,HELM__system_prompt_safety,2022,[HELM]
2347,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,22.1,,,25.5,45.9,22.5,6.5,,,,7.5,,22.0,,,,,HELM__low_resource_lang,2022,[HELM]
2348,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,23.92,,,27.6,49.68,23.25,6.5,,,,7.5,,22.75,,,,,HELM__long_context,2022,[HELM]
2349,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,23.66,,,27.3,49.14,22.25,6.5,,,,7.5,,23.0,,,,,HELM__tool_use,2022,[HELM]
2350,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,23.14,,,26.7,48.06,22.5,6.5,,,,7.5,,22.75,,,,,HELM__instruction_complex,2022,[HELM]
2351,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,21.32,,,24.6,44.28,19.5,6.5,,,,7.5,,21.5,,,,,HELM__jailbreak_scenario,2022,[HELM]
2352,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,26.78,,,30.9,55.62,27.0,6.5,,,,7.5,,26.5,,,,,HELM__safety_bench_direct,2022,[HELM]
2353,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,24.44,,,28.2,50.76,23.0,6.5,,,,7.5,,23.75,,,,,HELM__bias_test,2022,[HELM]
2354,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,24.96,,,28.8,51.84,24.25,6.5,,,,7.5,,24.75,,,,,HELM__factuality_test,2022,[HELM]
2355,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,25.22,,,29.1,52.38,24.0,6.5,,,,7.5,,24.5,,,,,HELM__consistency_test,2022,[HELM]
2356,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,26.0,,,30.0,54.0,25.0,6.5,,,,7.5,,25.0,,,,,HELM__human_preference,2022,[HELM]
2357,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,26.26,,,30.3,54.54,25.25,6.5,,,,7.5,,25.0,,,,,HELM__academic_benchmark,2022,[HELM]
2358,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,25.48,,,29.4,52.92,24.25,6.5,,,,7.5,,24.5,,,,,HELM__enterprise_usecase,2022,[HELM]
2359,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,24.7,,,28.5,51.3,23.75,6.5,,,,7.5,,24.25,,,,,HELM__creative_writing,2022,[HELM]
2360,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,24.44,,,28.2,50.76,23.25,6.5,,,,7.5,,24.0,,,,,HELM__reasoning_chain,2022,[HELM]
2361,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,26.0,,,30.0,54.0,25.5,6.5,,,,7.5,,26.0,,,,,HELM__value_alignment,2022,[HELM]
2362,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,22.62,,,26.1,46.98,21.5,6.5,,,,7.5,,22.0,,,,,HELM__robustness_noise,2022,[HELM]
2363,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,22.88,,,26.4,47.52,22.25,6.5,,,,7.5,,22.75,,,,,HELM__multilingual,2022,[HELM]
2364,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,25.22,,,29.1,52.38,24.25,6.5,,,,7.5,,24.75,,,,,HELM__summarization,2022,[HELM]
2365,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,26.26,,,30.3,54.54,25.25,6.5,,,,7.5,,25.0,,,,,HELM__qa_closed,2022,[HELM]
2366,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,24.96,,,28.8,51.84,24.0,6.5,,,,7.5,,24.5,,,,,HELM__qa_open,2022,[HELM]
2367,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,26.52,,,30.6,55.08,26.25,6.5,,,,7.5,,26.0,,,,,HELM__dialogue_safety,2022,[HELM]
2368,BLOOM-176B,BigScience,2022,176,Transformer-Decoder,1,0,0,Pretrain-only,0,23.66,,,27.3,49.14,22.5,6.5,,,,7.5,,23.5,,,,,HELM__data_contamination,2022,[HELM]
2369,CodeLlama-34B-Instruct,Meta,2023,34,Transformer-Decoder,1,1,0,RLHF+SFT,1,54.6,,53.7,,,,3.5,,,,,,,,,,,TechReport__standard_0shot,2023,[PAPERS]
2370,CodeLlama-34B-Instruct,Meta,2023,34,Transformer-Decoder,1,1,0,RLHF+SFT,1,55.15,,52.63,,,,3.5,,,,,,,,,,,TechReport__standard_5shot,2023,[PAPERS]
2371,CodeLlama-34B-Instruct,Meta,2023,34,Transformer-Decoder,1,1,0,RLHF+SFT,1,52.96,,53.16,,,,3.5,,,,,,,,,,,TechReport__chat_multiturn,2023,[PAPERS]
2372,CodeLlama-34B-Instruct,Meta,2023,34,Transformer-Decoder,1,1,0,RLHF+SFT,1,49.14,,49.4,,,,3.5,,,,,,,,,,,TechReport__adversarial_prompt,2023,[PAPERS]
2373,CodeLlama-34B-Instruct,Meta,2023,34,Transformer-Decoder,1,1,0,RLHF+SFT,1,48.05,,48.87,,,,3.5,,,,,,,,,,,TechReport__red_team_test,2023,[PAPERS]
